date,AFG,ALB,DZA,ASM,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BWA,BRA,BGR,BFA,BDI,CPV,KHM,CMR,CAN,CAF,TCD,CHL,HKG,MAC,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CYP,CZE,CSK,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,EST,ETH,EMU,FLK,FRO,FJI,FIN,FRA,PYF,NCL,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GUF,GIN,GNB,GUY,HTI,HND,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MTQ,MUS,MEX,MDA,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,,PNG,PRY,PER,PHL,POL,PRT,QAT,REU,ROU,RUS,RWA,,SHN,SPM,WSM,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,ZAF,ESP,LKA,KNA,LCA,VCT,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TON,TTO,TUN,TUR,UGA,UKR,ARE,GBR,USA,URY,VUT,VEN,VNM,YMN,YMD,YEM,YUG,ZMB,ZWE
1/1/1960,"50,000,000.00",,"394,161,707.26","7,570,000.00","3,555,000,000.00",,"2,492,577.10","1,079,200,000.00",,,"2,049,824,328.22","1,120,346,152.77",,"6,000,000.00","190,000,000.00",,"23,864,690.33",,,"7,871,507.87","18,393,515.92","10,360,004.15",,"51,000,000.00","7,559,996.98","1,268,000,000.00",,"4,338,189.33","7,000,000.00","10,660,173.90","69,737,428.57","97,000,000.00","5,818,301,235.95","13,965,099.00","13,340,397.02","488,100,000.00","688,798,277.44","10,780,000.00","2,571,279,425.59","464,600,000.00","3,262,735.57",,"18,067,245.12",,"84,300,000.00","158,282,118.11",,"53,849,578.56",,,"1,493,671,764.46","20,900,000.00","3,605,574.32","180,370,000.00","146,012,960.00","567,995,820.06",,"34,000,000.00",,"77,521,563.91",,"11,788,000.00","14,000,000.00","39,136,894.64","988,749,999.32","6,866,434,674.27","12,532,724.32","51,278,337.83","47,676,319.52","7,789,615.58",,"11,415,476,181.78","324,968,218.68","6,943,997.23","203,197,968.00","8,000,000.00","4,178,406.22","34,731,196.27","8,388,000.00","112,520,000.00","460,800.56",,"4,379,000.00","73,342,316.61","33,139,999.97","62,999,999.97",,"73,108,562.26","1,331,611,330.56","841,000,000.00","636,300,170.43","654,163,739.51","426,719,830.08","216,600,000.00","3,656,896,832.54","158,661,936.63","4,054,722,218.18","11,135,595.57",,"112,300,000.00",,"32,000,000.00","961,799,617.01",,"9,000,000.00",,"43,000,000.00",,"82,600,000.00","8,959,996.44",,"413,819,999.59",,"74,882,622.38",,"1,186,781,739.81","2,074,382.07","13,000,000.00","10,709,995.74","32,302,625.42","38,850,038.82","763,759,999.24",,,,"470,000.00","353,720,686.84",,"223,755,223.58",,"6,319,000.00",,"4,602,368,417.66","657,896,131.96","846,857,306.58","62,870,000.00","12,675,620.28","461,999,815.38","880,739,646.95",,"393,540,393.23","21,236,000.00","14,000,000.00","38,382,406.15","28,010,000.00","432,980,000.00","624,104,448.94",,"325,913,043.15","126,000,000.00","37,000,000.00","717,000,000.00",,"4,000,000.00","29,100,000.00",0,"1,810,794.28","6,767,559.39","7,367,304.34","891,111,110.42","113,706,232.89",,"1,700,000.00","82,963,966.85","1,135,821,665.11",,,"4,160,800.67","1,984,919,206.83","724,999,999.29","384,510,384.21",,"5,049,388.37","3,482,491.29","182,086,020.98","44,031,830.24","16,869,993.26","2,566,298,292.41","1,859,385,539.22","113,156,424.61","164,200,000.00",,"154,951,937.89","406,703,016.53",,"14,631,396.36","3,800,496.61","286,765,949.63","119,690,476.36","324,200,000.00","12,913,341.72",,,"10,609,195,775.42","19,626,000,000.00","129,400,000.00","4,778,031.52","2,304,807,970.68",,"11,000,000.00","17,052,413.91",,"566,100,000.00",,
1/1/1961,"53,000,000.00",,"367,425,147.47","9,000,000.00","3,885,000,000.00",,"2,655,326.69","964,100,000.00",,,"2,362,528,378.29","1,202,384,614.23",,,"198,000,000.00",,"25,230,853.58",,,"8,681,408.68","14,601,019.28","11,118,337.79",,,"8,821,396.47","1,403,000,000.00",,"3,594,376.90",,"967,269.56","63,425,714.29",,"6,085,261,392.97","13,820,639.61","21,584,577.67","506,300,000.00","687,923,279.62","14,400,000.00","1,941,661,240.81","433,400,000.00","2,797,054.26",,"19,734,674.20",,"84,200,000.00","194,143,497.41",,"49,783,980.18",,,"1,537,249,858.97","22,300,000.00","4,249,572.71","143,140,000.00","127,810,000.00","485,007,553.13",,"23,000,000.00",,"75,951,812.61",,"9,016,000.00","14,100,000.00","33,108,072.33","1,054,374,999.28","7,224,339,986.06","11,526,764.32","55,990,642.18","55,043,377.77","9,447,218.89",,"12,650,642,847.63","322,586,986.04","6,887,997.26","223,333,035.15","8,000,000.00","3,459,158.02","36,078,151.75","7,688,000.00","110,170,000.00","474,979.04",,"8,630,608.69","79,875,633.61","31,939,999.97","72,949,999.96",,"76,478,416.71","1,386,211,385.12","784,000,000.00","756,283,437.68","661,751,736.49","505,399,798.75","245,300,000.00","4,183,999,995.82","172,359,531.16","4,235,555,551.33","14,859,594.08",,"116,500,000.00",,"41,000,000.00","962,079,616.90",,"6,000,000.00",,"41,000,000.00",,"61,800,000.00","15,959,993.66",,,,"77,527,921.40",,"1,057,748,217.32","2,278,082.28","7,073,508.67","13,014,394.82","33,590,841.49","61,782,061.73","825,999,999.17",,,,"640,000.00","342,061,736.83",,"221,340,221.17",,"6,597,000.00",,"4,957,241,927.20","709,175,550.26","793,088,867.35","68,360,000.00","15,596,903.30","485,659,805.93","931,279,626.69",,"400,260,399.94","23,506,000.00","16,000,000.00","37,038,405.93","30,120,000.00","496,376,000.00","670,297,698.65",,"331,165,217.06","122,000,000.00","37,000,000.00","792,500,000.00",,,"33,700,000.00",0,"2,467,055.29","5,485,559.35","5,585,043.47","955,555,554.81","125,042,863.84",,"1,058,402.22","82,237,395.14","1,080,941,584.65",,,"4,285,120.69","2,139,339,145.12","709,999,999.30","379,680,379.38",,"7,185,335.03","3,370,491.57","169,939,295.41","41,379,310.34","17,737,992.91","2,744,524,190.70","2,017,402,438.44","110,279,329.64","201,249,999.80",,"138,235,944.59","474,729,090.08",,"18,818,894.31","3,079,216.49","346,382,467.23","110,333,333.49","347,000,000.00","13,470,530.58",,,"11,073,995,590.33","20,190,000,000.00","174,720,000.00","4,727,900.62","2,225,187,596.46",,"11,000,000.00","17,264,215.01",,"568,900,000.00",,
1/1/1962,"58,000,000.00",,"192,219,660.94","11,000,000.00","4,342,000,000.00",,"3,079,408.97","1,216,000,000.00",,,"2,356,144,377.27","1,263,499,998.79",,,"211,500,000.00",,"29,329,343.33",,,"8,666,708.66","11,019,757.56","10,955,004.39",,,"9,322,596.27","1,214,000,000.00",,"7,938,305.66","19,379,999.98","771,826.09","54,360,000.00","126,401,017.38","6,212,634,402.72","14,325,764.84","16,668,331.15","530,100,000.00","768,073,079.18","16,580,000.00","1,913,226,871.17","463,200,000.00","2,554,979.25",,"35,304,218.26","1,975,822.94","93,000,000.00","194,640,995.06",,"58,231,576.81",,,"1,668,852,808.85","25,000,000.00","4,482,905.46","172,430,000.00","144,540,000.00","400,485,246.03",,"25,000,000.00",,"80,318,941.22",,"4,368,000.00","18,300,000.00","39,717,074.19","1,103,749,999.24","7,411,090,805.22","10,828,273.82","34,400,935.74","59,343,466.76","9,990,419.98",,"13,243,999,990.07","322,166,768.52","6,803,997.29","250,099,999.76","9,000,000.00","3,539,074.48","35,332,768.87","6,044,000.00","109,300,000.00","473,561.19",,"7,718,608.69","95,783,093.84","42,519,999.97","81,449,999.96",,"84,418,604.66","1,403,221,402.11","674,000,000.00","822,389,438.12","691,991,724.45","488,319,805.55","279,200,000.00","4,667,199,995.33","181,563,127.48","4,916,111,106.21","16,598,393.39",,"126,000,000.00",,"56,000,000.00","1,077,439,570.96",,"7,750,000.00",,"59,000,000.00",,"67,500,000.00","137,199,945.50",,,,"94,331,444.13",,"1,064,934,894.52","2,082,572.08","5,060,981.48","12,081,995.19","33,521,974.59","64,239,064.19","929,919,999.07",,,,"1,020,000.00","348,582,844.46",,"264,831,264.62",,"7,598,000.00",,"5,259,668,504.48","687,753,532.57","798,393,757.77","90,170,000.00","19,590,491.19","467,879,813.04","971,879,610.41",,"397,110,396.80","39,538,000.00","18,000,000.00","38,628,806.19","32,850,000.00","539,852,882.92","506,509,729.10",,"370,260,869.19","131,000,000.00","33,000,000.00","818,000,000.00",,,"48,600,000.00",0,"1,673,060.48","7,804,613.52","6,000,000.00","1,046,666,665.85","125,217,713.12",,"1,167,602.45","57,483,977.03","1,116,221,636.37",,,"3,643,360.58","2,218,579,113.46","736,666,665.94","379,890,379.59",,"7,113,215.38","3,557,741.10","212,897,927.70","42,440,318.30","21,321,991.48","2,924,683,124.75","2,190,740,802.57","166,735,923.80","220,749,999.78",,"146,467,941.29","456,191,037.61",,"17,300,978.69","1,865,920.30","345,157,470.30","115,928,571.59","381,300,000.00","13,378,132.42",,,"11,373,595,471.03","20,973,000,000.00","153,430,000.00","5,521,082.82","2,342,323,807.47",,"6,000,000.00","16,519,993.42",,"690,300,000.00",,
1/1/1963,"70,000,000.00",,"758,751,158.99","17,000,000.00","4,744,000,000.00",,"4,165,572.92","1,365,100,000.00",,,"2,804,592,449.07","1,325,961,537.19",,,"205,700,000.00",,"40,667,564.98",,,"13,000,413.00","12,856,420.86","16,030,006.42",,,"11,295,195.49","1,406,000,000.00",,"9,387,162.21","8,099,999.99","838,817.39","89,034,285.71","135,819,507.17","6,776,986,475.98","22,161,391.96","22,872,318.87","521,500,000.00","873,422,815.72","20,770,000.00","2,031,026,402.52","446,000,000.00","4,738,499.43",,"42,017,295.35","2,322,043.84","95,000,000.00","232,066,059.94",,"61,325,575.58",,,"1,907,880,828.93","22,130,000.00","4,562,821.92","174,240,000.00","119,956,706.00","521,639,999.77",,"28,000,000.00",,"89,926,624.14",,"5,208,000.00","19,800,000.00","55,911,651.29","1,149,374,999.21","8,203,870,313.04","10,238,957.27","46,198,406.91","73,737,761.29","8,668,817.34",,"14,577,499,989.07","305,217,995.05","6,246,797.51","290,099,999.72","11,000,000.00","4,582,071.88","38,127,954.66","7,000,000.00","151,510,000.00","905,802.24",,"6,803,130.43","101,937,245.11","41,159,999.97","83,299,999.96",,"93,953,488.38","1,625,611,624.33","695,000,000.00","918,930,692.15","780,807,689.08","548,519,781.58","351,500,000.00","5,055,999,994.94","201,921,919.35","5,452,222,216.79","18,359,592.69",,"198,099,920.59",,"87,000,000.00","1,136,239,547.55",,"7,250,000.00",,"57,000,000.00",,"81,110,000.00","373,799,851.53",,,,"82,073,136.56",,"1,087,801,594.71","1,804,951.80","5,326,297.48","14,744,794.13","35,620,389.43","89,838,089.77","984,719,999.02",,,,"570,000.00","384,152,522.47",,"270,396,270.18",,"8,920,000.00","38,000,000.00","5,706,077,343.94","658,588,964.88","909,768,435.58","106,770,000.00","19,998,283.07","520,099,792.17","1,072,959,569.89",,"416,850,416.52","39,289,748.77","15,000,000.00","43,299,206.93","39,460,000.00","541,237,882.18","652,622,591.45",,"417,495,651.76","136,000,000.00","38,000,000.00","915,000,000.00",,"35,700,000.00","70,470,000.00","250,000.00","1,235,553.14","7,226,185.01","5,522,086.95","1,119,999,999.13","111,381,587.21",,"1,442,703.03","81,045,967.61","1,135,168,330.82",,,"4,158,560.67","2,359,139,057.29","735,333,332.61","363,510,363.22",,"7,385,281.37","3,687,240.78","226,279,426.80","46,684,350.13","30,953,987.63","3,202,653,668.93","2,387,861,739.09","188,717,277.54","332,249,999.68",,"178,793,928.33","466,397,122.30",,"18,402,899.40","2,145,920.34","373,740,732.16","126,000,000.17","368,000,000.00","17,566,848.65",,,"12,258,395,118.71","22,427,000,000.00","165,210,000.00","6,454,631.53","2,342,908,778.82",,"6,000,000.00","16,775,890.02",,"790,300,000.00",,
1/1/1964,"64,030,000.00",,"727,153,406.51","13,000,000.00","5,869,000,000.00",,"2,719,493.20","1,410,400,000.00",,,"3,053,120,488.87","1,446,192,306.30",,,"175,800,000.00",,"35,173,162.05",,,"13,435,113.43","13,264,004.58","15,423,339.51",,,"11,821,595.28","1,430,000,000.00",,"12,263,945.37","32,499,999.97","957,773.91","87,517,142.86","125,847,596.84","8,037,053,536.95","29,144,077.53","26,707,602.31","592,100,000.00","1,012,197,468.67","21,870,000.00","2,250,377,253.99","547,900,000.00","4,024,077.41",,"47,757,548.23","2,595,961.59","113,900,000.00","298,701,324.14",,"57,537,177.09",,,"2,106,950,197.56","23,500,000.00","5,041,737.39","179,380,000.00","143,552,187.00","538,659,999.77",,"33,000,000.00",,"105,011,999.94",,"5,544,000.00","19,700,000.00","65,875,604.48","1,290,937,499.11","9,105,621,556.99","11,104,550.76","62,340,555.83","95,667,360.16","9,234,978.47",,"16,229,749,987.83","321,046,188.46","7,559,996.99","308,533,333.04","10,000,000.00","4,212,239.47","34,771,706.21","7,000,000.00","164,550,000.00","682,592.47",,"6,363,478.25","94,978,095.85","40,339,999.97","94,549,999.95",,"111,162,790.70","1,704,781,703.43","739,000,000.00","1,252,118,810.63","839,831,665.58","548,799,781.47","372,400,000.00","5,961,599,994.04","216,241,113.63","6,673,055,548.90","24,410,390.28",,"222,459,910.82",,"118,000,000.00","1,251,039,501.84",,"9,170,000.00",,"64,776,230.30",,"125,600,000.00","700,279,721.85",,"466,139,999.54",,"91,755,012.00","34,762,027.83","1,104,788,286.28","2,138,642.14","8,427,666.62","19,370,392.29","29,282,609.46","77,049,076.99","1,053,679,998.95",,,,"550,000.00","432,171,587.78",,"233,142,232.96",,"9,916,000.00","43,378,396.08","6,693,922,647.09","629,742,556.11","1,074,258,128.27","125,180,000.00","19,181,359.49","600,879,759.89","1,290,659,482.63","2,799,998.89","427,350,427.01","53,410,915.34","15,000,000.00","50,019,208.01","48,830,000.00","667,002,237.14","665,983,413.40",,"517,669,564.70","151,000,000.00","37,354,214.83","1,000,000,000.00",,"23,100,000.02","67,660,000.00","290,000.00","1,430,000.85","7,016,226.59","5,639,304.34","1,186,666,665.74","123,414,118.04",,"1,369,202.88","95,171,961.97","905,521,327.49",,,"4,547,200.73","2,478,979,009.40","919,833,332.43","393,960,393.65",,"9,130,099.92","3,772,990.57","197,075,597.22","47,745,358.09","31,765,987.31","3,675,474,219.04","2,621,113,891.35","176,047,120.46","434,249,999.58",,"225,273,909.70","593,221,153.28",,"30,396,716.08","2,607,360.42","407,748,980.46","129,689,300.23","410,600,000.00","21,304,773.88",,,"12,879,994,871.19","25,690,000,000.00","178,940,000.00","9,032,473.67","2,472,318,826.28",,"4,400,000.00","16,239,993.53",,"893,000,000.00",,"419,999,831.58"
1/1/1965,"73,930,000.00",,"637,221,341.75","15,000,000.00","5,741,000,000.00",,"3,698,324.09","1,493,400,000.00",,,"3,005,296,481.21","1,599,999,998.46",,"18,619,966.48","164,600,000.00",,"37,490,739.59",,,"12,224,112.22","13,711,184.09","22,691,675.75",,"129,000,000.00","14,334,594.27","1,596,000,000.00","1,176,068,377.07","15,016,673.35","12,690,430.78","973,913.04","105,431,428.57","145,505,908.33","8,473,211,814.17","26,552,457.90","27,429,408.98","637,400,000.00","1,142,747,142.19","21,380,000.00","2,563,155,319.98","537,800,000.00","3,733,796.89",,"47,147,075.62","2,771,157.71","111,800,000.00","279,193,277.51",,"70,806,371.80",,,"2,319,773,449.84","27,920,817.91","5,548,652.79","125,500,000.00","156,101,430.00","605,359,999.74",,"27,000,000.00",,"115,931,999.93",,"6,692,000.00","25,700,000.00","53,603,545.67","1,426,562,499.02","10,176,096,697.21","10,251,211.49","65,147,886.08","105,707,185.56","13,675,227.35",,"17,912,499,986.57","317,824,520.77","3,869,598.46","327,766,666.35","13,000,000.00","6,342,567.47","37,848,436.08","8,000,000.00","185,800,000.00","2,898,688.69",,"4,301,565.21","103,313,908.34","36,739,999.97","127,214,999.94",,"129,302,325.59","1,686,721,685.39","762,000,000.00","1,304,778,876.58","881,859,648.84","618,239,753.82","429,600,000.00","7,198,399,992.80","214,400,114.37","8,451,111,102.68","27,750,788.95",,"228,059,908.58",,"173,000,000.00","1,283,519,488.90",,"10,000,000.00",,"86,870,436.75","6,579,997.37","135,400,000.00","789,599,686.37",,,,"91,714,502.06","40,349,432.30","1,235,781,811.65","2,487,032.49","8,630,506.56","24,228,390.35","37,599,299.96","65,814,065.76","1,145,359,998.85",,,,"470,000.00","430,195,494.56",,"225,162,224.98",,"8,000,000.00","57,028,481.38","7,343,370,160.43","602,752,074.38","1,006,543,436.52","148,940,000.00","25,503,447.62","748,579,700.87","1,443,259,421.46","2,239,999.11","528,360,527.94","62,112,887.11","15,000,000.00","59,091,209.46","56,190,000.00","667,300,522.00","697,899,036.50",,"583,617,390.72","163,000,000.00","34,433,448.22","1,101,500,000.00",,"28,120,000.03","84,170,000.00","200,000.00","1,332,777.00","5,794,018.27","5,083,130.43","1,395,555,554.47","130,743,403.61",,"1,539,303.24","88,437,964.66","981,308,105.26",,,"5,419,680.87","2,546,738,982.32","935,166,665.75","409,290,408.97",,"10,515,303.71","3,746,157.30","195,122,932.12","58,355,437.67","43,063,982.79","3,970,842,085.17","2,941,035,225.67","168,507,853.45","449,499,999.56",,"206,625,917.17","622,163,460.95",,"27,255,235.47","2,806,720.45","402,790,659.52","119,847,619.16","463,700,000.00","20,629,987.38",,,"13,809,594,501.02","26,699,000,000.00","191,170,000.00","9,129,393.41","2,455,280,899.43",,"4,800,000.00","16,215,682.17",,"1,091,500,000.00",,"419,999,831.58"
1/1/1966,"67,360,000.00",,"621,219,915.81","20,300,000.00","6,362,000,000.00",,"1,382,496.54","1,593,200,000.00",,,"3,170,944,507.73","1,683,576,921.46",,"22,539,959.43","187,320,187.53",,"40,809,897.96",,,"13,467,313.46","10,511,746.01","22,388,342.30",,"127,400,000.00","15,080,793.97","1,741,000,000.00","1,305,128,206.24","16,220,389.77","13,874,285.70","1,147,826.09","67,317,142.86","131,958,699.86","10,004,668,853.80","30,903,531.36","23,836,269.56","817,100,000.00","1,323,521,690.10","24,030,000.00","2,680,954,851.32","506,500,000.00","3,879,087.19",,"43,356,238.55","2,420,765.47","135,500,000.00","311,854,958.40",,"81,866,367.40",,,"2,453,403,287.83","26,941,303.75","5,862,485.34","136,720,000.00","167,985,068.00","605,589,999.74",,"30,000,000.00",,"111,007,999.93",,"2,940,000.00","22,100,000.00","49,075,622.64","1,505,312,498.97","10,982,447,034.62","17,379,825.08","77,647,189.81","101,251,316.57","15,904,031.81",,"20,156,999,984.88","268,098,780.41","3,659,598.54","405,999,999.61","15,000,000.00","5,947,651.80","35,008,689.35","6,567,000.00","226,120,000.00","3,451,041.71",,"3,452,869.56","108,733,061.46","35,499,999.97","142,859,999.93",,"140,465,116.29","1,953,787,738.58","706,000,000.00","1,310,033,001.99","933,995,628.08","684,039,727.62","503,400,000.00","8,038,399,991.96","228,022,108.93","9,776,388,879.14","29,117,188.41",,"259,699,895.90",,"251,000,000.00","1,342,319,465.49",,"14,920,000.00",,"103,035,333.16","6,141,797.55","150,460,000.00","994,839,604.85",,,,"97,102,323.96","48,734,039.02","1,256,361,841.82","2,220,332.22","9,076,905.70","30,111,188.01","44,708,794.27","70,896,070.84","1,198,719,998.80",,,,"500,000.00","428,417,010.66",,"194,418,194.26",,"9,699,000.00","51,199,240.16","7,770,994,469.51","591,722,565.14","1,076,343,796.39","142,210,000.00","34,917,175.67","795,619,682.07","1,563,519,373.25","1,679,999.33","602,280,601.80","71,418,525.79","16,000,000.00","57,142,409.15","48,500,000.00","764,354,958.99","825,641,025.03",,"627,304,347.20","180,415,797.09","39,181,213.08","1,186,200,000.00",,"13,417,142.87","76,020,000.00","140,000.00","1,535,326.69","4,581,543.12","6,142,260.86","1,651,111,109.83","151,186,713.05",,"1,806,003.80","82,921,966.86","1,102,174,949.11",,,"4,197,760.67","2,741,338,904.56","1,253,499,998.77","357,000,356.72",,"11,579,747.88","3,914,740.21","203,192,033.51","87,533,156.50","53,689,978.55","4,266,403,254.88","3,248,150,559.47","173,167,539.31","536,749,999.48",,"264,585,893.94","677,836,537.82",,"36,135,229.57","4,052,160.65","428,807,261.14","140,361,904.89","490,700,000.00","21,714,965.68",,"241,290,241.10","14,769,994,118.59","29,379,000,000.00","185,840,000.00","10,380,437.80","2,372,584,270.20",,"3,400,000.00","15,936,523.07",,"1,220,100,000.00",,"279,999,887.72"
1/1/1967,"66,410,000.00",,"723,304,962.30","27,180,000.00","6,837,000,000.00",,"2,819,669.96","1,464,500,000.00",,,"3,478,048,556.91","1,808,807,690.57",,"31,359,943.55","210,840,211.07",,"41,496,171.59",,,"14,132,722.39","15,322,677.59","24,969,878.07",,"149,900,000.00","12,906,594.84","1,654,000,000.00","1,458,119,659.37","17,998,724.75","16,502,857.13","1,078,260.87","83,045,714.29","121,707,625.24","10,999,816,732.62","29,135,464.17","30,619,974.10","847,400,000.00","1,526,926,734.23","25,288,319.54","2,388,487,049.36","509,900,000.00","3,813,025.91",,"47,725,341.83","2,422,084.45","143,800,000.00","326,305,206.30",,"82,011,244.31",,,"2,538,380,833.14","23,107,205.47","6,113,257.88","156,200,000.00","197,458,071.00","566,029,999.75",,"36,000,000.00",,"101,095,999.94",,"1,976,000.00","25,500,000.00","52,937,628.92","1,512,725,993.85","11,546,750,486.03","12,995,042.60","75,174,065.54","120,704,518.25","17,838,435.59",,"21,761,249,983.68","303,864,332.14","3,855,078.36","495,199,999.52","13,200,000.00","4,897,410.19","32,436,308.22","7,617,000.00","197,930,000.00","3,733,801.09",,"3,742,608.69","112,827,251.33","33,659,999.97","155,224,999.92",,"96,922,701.21","1,612,933,331.94","657,000,000.00","1,929,069,305.00","822,219,672.59","789,826,294.28","554,500,000.00","8,705,599,991.29","226,345,713.44","10,441,944,434.03","31,721,187.37",,"242,479,902.80",,"321,000,000.00","861,366,569.79",,"44,330,000.00",,"118,448,440.00","5,835,197.67","158,770,000.00","1,168,439,535.90",,,,"104,232,073.23","56,784,039.46","1,216,508,450.06","2,558,755.42","8,272,326.19","27,273,588.14","42,861,541.04","63,151,155.27","1,144,879,998.86",,,,"460,000.00","424,069,605.57",,"123,795,123.70",,"10,000,000.00","50,155,104.30","8,361,049,717.71","607,683,537.64","993,079,030.28","151,680,000.00","34,965,086.13","676,899,729.51","1,737,539,303.49","26,205,292.85","644,910,644.40","79,433,170.27","17,000,000.00","65,464,010.48","47,350,000.00","753,839,464.80","820,256,409.65",,"695,652,173.22","201,710,248.07","36,398,180.26","1,395,300,000.00",,"14,040,000.01","78,330,000.00","50,000.00","1,357,082.96","4,362,460.31","7,886,260.86","1,784,444,443.06","139,278,042.75",,"2,079,521.91","70,177,953.63","1,140,395,005.14",,,"5,697,440.91","3,010,978,796.81","1,362,071,427.23","347,657,520.07",,"10,613,345.05","2,340,740.74","212,955,359.03","106,631,299.73","56,321,977.49","4,527,556,387.83","3,467,910,675.47","154,738,219.94","640,499,999.38",,"251,565,899.16","681,057,691.66",,"32,060,861.41","3,993,920.64","439,080,375.32","149,257,142.99","522,300,000.00","21,878,762.40",,"261,660,261.45","14,493,229,998.51","30,934,000,000.00","158,670,000.00","11,842,031.96","3,077,303,371.48",,"4,000,000.00","11,395,092.94",,"1,251,700,000.00",,"279,999,887.72"
1/1/1968,"71,820,000.00",,"830,048,651.77","30,100,000.00","4,903,000,000.00",,"8,019,500.00","1,367,900,000.00",,,"3,526,208,564.62","1,988,730,767.32",,"50,959,908.27","211,050,211.28",,"40,115,999.98",,,"15,116,369.76","22,303,851.03","27,520,000.00",,"152,100,000.00","10,487,395.81","1,881,000,000.00","1,615,384,616.77","21,383,885.18","14,831,999.99","1,426,086.96","88,502,857.14","188,798,821.16","13,171,299,121.24","35,612,856.76","30,646,959.87","858,000,000.00","1,744,051,742.60","28,100,913.48","2,339,742,415.70","558,500,000.00","4,071,697.49",,"49,219,849.14","2,153,760.34","170,800,000.00","423,647,014.01",,"87,359,930.23",,,"2,639,866,664.38","12,034,031.11","6,182,500.00","182,990,000.00","208,343,038.00","621,643,999.73",,"36,000,000.00",,"106,407,999.94",,"2,088,000.00","20,500,000.00","56,405,698.45","1,635,487,871.29","12,902,618,147.08","11,569,097.08","113,228,986.69","124,405,101.63","12,892,820.62",,"24,887,999,981.33","332,205,261.52","2,615,997.91","467,733,332.88","11,700,000.00","4,921,500.00","38,055,036.77","8,589,000.00","227,250,000.00","3,444,965.22",,"3,590,260.87","108,149,999.95","35,619,999.97","181,434,999.91",,"80,133,509.78","1,761,199,998.47","692,000,000.00","1,881,386,136.73","1,038,687,586.39","797,999,362.72","639,200,000.00","10,185,599,989.81","219,603,424.36","12,971,388,875.95","39,941,984.10",,"251,733,899.09",,"457,000,000.00","928,249,180.77",,"60,330,000.00",,"147,480,459.05","4,731,998.11","169,030,000.00","1,870,679,256.97",,"571,599,999.44",,"115,886,782.71","48,052,819.23","1,346,848,641.14","2,363,368.42","10,712,619.63","33,947,972.89","39,892,162.51","63,720,063.67","1,253,839,998.75",,,,"480,000.00","450,351,645.43",,"111,426,111.34",,"15,000,000.00","48,513,580.20","9,535,359,109.12","599,146,273.28","1,009,792,161.69","162,300,000.00","28,799,652.59","591,079,763.80","1,937,739,223.24","104,573,484.74","401,667,401.35","91,639,062.56","18,000,000.00","83,540,813.38","45,850,000.00","866,046,511.63","857,692,307.05",,"733,913,042.74","210,918,659.31","46,122,591.14","1,468,500,000.00",,"14,870,000.01","89,410,000.00","40,000.00","1,037,054.44","5,322,645.51","8,658,782.60","1,944,444,442.93","152,882,102.63",,"3,130,205.33","95,976,038.41","1,271,061,863.37",,,"6,201,440.99","3,204,178,719.61","1,589,428,569.84","341,880,628.78",,"8,773,225.00","2,768,148.15","233,085,039.00","116,180,371.35","55,089,977.99","4,910,490,774.49","3,967,344,695.60","168,350,785.38","802,249,999.22",,"240,659,903.53","657,644,230.14",,"38,603,132.05","4,307,520.69","471,649,999.76","157,771,428.71","496,500,000.00","21,566,568.65",,"334,530,334.27","15,460,787,653.02","34,063,000,000.00","179,160,000.00","11,621,456.01","2,778,876,405.12",,"3,579,994.99","13,439,989.27",,"1,263,700,000.00",,"279,999,887.72"
