date	ALB	DZA	ARG	ARM	AUS	AUT	AZE	BHS	BHR	BGD	BRB	BLR	BEL	BLZ	BOL	BIH	BRA	BRN	BGR	BFA	BDI	CPV	CAN	CAF	CHL	HKG	MAC	CHN	COL	CRI	CIV	HRV	CYP	CZE	DNK	DOM	ECU	EGY	SLV	EST	ETH	EMU	FJI	FIN	FRA	GEO	DEU	GHA	GRC	GTM	HUN	ISL	IND	IDN	IRL	ISR	ITA	JAM	JPN	KAZ	KOR	KGZ	LVA	LTU	LUX	MKD	MDG	MYS	MLT	MUS	MEX	MDA	MNE	MAR	MMR	NLD	ANT	NZL	NIC	NER	NOR	PAK	PAN	PRY	PER	PHL	POL	PRT	ROU	RUS	SMR	SEN	SGP	SVK	SVN	SLB	ZAF	ESP	LKA	LCA	SUR	SWE	CHE	SYR	THA	TTO	TUN	TUR	UKR	GBR	USA	URY	VEN	PSE
1/1/1948																																																																																																							2,971.00								2,277,333.33
1/1/1949																																																																																																							8,059.00								3,636,500.00
1/1/1950																																																																																																							9,599.00								3,289,166.67			
1/1/1951																																																																																																							3,799.00								2,054,500.00
1/1/1952																																																																																																							5,314.00								1,883,333.33
1/1/1953																																																																																																							4,995.00								1,835,000.00
1/1/1954																																																																																																							4,329.00								3,533,416.67
1/1/1955																																																																																																							2,713.00								2,853,083.33
1/1/1956																																																																																																							3,038.00								2,751,250.00
1/1/1957																																																																																																							2,047.00								2,858,500.00
1/1/1958																																																																																																							3,372.92								4,601,666.67
1/1/1959																																																																																																							2,426.25								3,739,500.00
1/1/1960																																																																																																							1,227.17								3,851,000.00
1/1/1961																																																																																																							646.75								4,713,583.33
1/1/1962																																																																																																							599.42								3,912,083.33
1/1/1963																																																																																																							824.67								4,070,000.00
1/1/1964																																																																																																							288.33								3,785,750.00
1/1/1965																																																																																																							298.83								3,366,250.00
1/1/1966																																																																																																							296.08								2,877,583.33
1/1/1967																																																																																																							255.92								2,975,666.67
1/1/1968																																																																																																							302.67								2,816,666.67
1/1/1969																																																																																																							174.50								2,831,166.67
1/1/1970																																																																																																							104.08								4,093,083.33
1/1/1971																																																																																																							99.92								5,016,250.00
1/1/1972																																																																																																							106.00								4,882,000.00
1/1/1973																																																																																																							81.00								4,365,333.33
1/1/1974																																																																																																							220.67								5,155,750.00
1/1/1975																																													773,250.00																																																										10,169.75								7,928,250.00
1/1/1976																																													869,500.00																																																										20,702.50								7,405,583.33
1/1/1977																																													991,250.00																																																										12,020.42								6,992,166.67
1/1/1978																																													1,037,500.00																																																										10,483.17								6,202,416.67
1/1/1979																																													1,184,000.00																																																										10,332.75								6,137,833.33
1/1/1980																																													1,276,000.00																																				32,250.00																	1,487,700.00					6,255.33								7,637,083.33
1/1/1981																																													1,511,750.00																																				39,500.00																	1,853,700.00					5,889.42								8,272,833.33
1/1/1982																																													1,653,000.00																							182,400.00													52,250.00																	2,120,400.00					13,219.83								10,678,166.67
1/1/1983					697,033.33								412,250.00																						220,750.00										1,730,500.00										179,833.33		1,658,166.67								5,166.67			214,900.00								572,916.67					69,000.00																	2,340,500.00				161,250.00	26,287.83							2,839,333.33	10,716,666.67
1/1/1984			152,100.00		641,216.67	130,470.00				500,000.00			420,250.00				2,234,300.00																		213,583.33										2,028,250.00										200,250.00		1,757,083.33								4,666.67			295,800.00								559,000.00					64,250.00																	2,728,200.00				143,500.00	32,061.25				320,680.00			2,903,166.67	8,538,583.33	145,300.00
1/1/1985			216,200.00		602,866.67	139,450.00				500,000.00	21,200.00		395,500.00		58,160.00		1,875,300.00			32,549.00	1,923.00		1,381,000.00	8,219.00	516,500.00			2,385,000.00	499,920.00	60,758.00	86.38		8,302.00		251,800.00				280,200.00		56,370.00		18,600.00	129,000.00				24,229.00		2,700.00		1,106.00	24,861,000.00	1,369,000.00	216,666.67	97,000.00	1,853,166.67	260,800.00	1,560,000.00		622,000.00				4,416.67		28,794.00	336,800.00	9,940.00	64,814.00					337,950.00					28,989.00	53,500.00		88,251.00	22,020.00				397,000.00				10,800.00						2,938,500.00	840.25			128,000.00	27,024.25		994,600.00	72,800.00				3,063,416.67	8,311,500.00		766,810.00
