date	ABW	AND	AFG	AGO	ALB	ARB	ARE	ARG	ARM	ASM	ATG	AUS	AUT	AZE	BDI	BEL	BEN	BFA	BGD	BGR	BHR	BHS	BIH	BLR	BLZ	BMU	BOL	BRA	BRB	BRN	BTN	BWA	CAF	CAN	CEB	CHE	CHI	CHL	CHN	CIV	CMR	COG	COL	COM	CPV	CRI	CSS	CUB	CUW	CYM	CYP	CZE	DEU	DJI	DMA	DNK	DOM	DZA	EAP	EAS	ECA	ECS	ECU	EGY	EMU	ERI	ESP	EST	ETH	EUU	FCS	FIN	FJI	FRA	FRO	FSM	GAB	GBR	GEO	GHA	GIN	GMB	GNB	GNQ	GRC	GRD	GRL	GTM	GUM	GUY	HIC	HKG	HND	HPC	HRV	HTI	HUN	IDN	IMN	IND	INX	IRL	IRN	IRQ	ISL	ISR	ITA	JAM	JOR	JPN	KAZ	KEN	KGZ	KHM	KIR	KNA	KOR	KSV	KWT	LAC	LAO	LBN	LBR	LBY	LCA	LCN	LDC	LIC	LIE	LKA	LMC	LMY	LSO	LTU	LUX	LVA	MAC	MAF	MAR	MCO	MDA	MDG	MDV	MEA	MEX	MHL	MIC	MKD	MLI	MLT	MMR	MNA	MNE	MNG	MNP	MOZ	MRT	MUS	MWI	MYS	NAC	NAM	NCL	NER	NGA	NIC	NLD	NOC	NOR	NPL	NZL	OEC	OED	OMN	OSS	PAK	PAN	PER	PHL	PLW	PNG	POL	PRI	PRK	PRT	PRY	PSS	PYF	QAT	ROU	RUS	RWA	SAS	SAU	SDN	SEN	SGP	SLB	SLE	SLV	SMR	SOM	SRB	SSA	SSD	SSF	SST	STP	SUR	SVK	SVN	SWE	SWZ	SXM	SYC	SYR	TCA	TCD	TGO	THA	TJK	TKM	TLS	TON	TTO	TUN	TUR	TUV	TZA	UGA	UKR	UMC	URY	USA	UZB	VCT	VEN	VIR	VNM	VUT	PSE	WLD	WSM	YEM	ZAF	COD	ZMB	ZWE
1/1/1990	1840.834		2676.91	4429.736	7488.014	711039.4479	52009.061	112613.57			300.694	263847.984	57722.247		293.36	106049.64	715.065	586.72	15533.412	75763.887	12665.818	1950.844			311.695	597.721	5526.169	208886.988	1074.431	6211.898	128.345	2178.198	198.018	435181.225	979868.3364	42610.54		33314.695	2460744.017	5797.527	1738.158	1188.108	57337.212	77.007	88.008	2955.602	31994.575	33494.378		253.023	4653.423			377.701	58.672	50230.566	9229.839	78924.841	2891961.345	4735384.073			16835.197	75943.57	2567009.391		218597.204		3017.941	4081646.969	196813.5277	51745.037	817.741	375632.812	623.39		4844.107	555902.532		3931.024	1056.096	190.684	253.023	121.011	74278.752	110.01	557.384	5086.129		1140.437	13765588.69	27660.181	2592.569	62480.11927		993.757	69614.328	149565.929		690576.774		31242.84	211134.859	52555.444	1998.515	36537.988	417550.289	7964.724	10403.279	1094287.805		5823.196		451.041	22.002	66.006	246943.114		48312.725	700239.319	234.688	9101.494	484.044	36780.01	165.015	1019547.247	74762.55516			3868.685	1948926.481	6969039.115			10003.576		1034.094		23542.14			986.423	154.014	952216.9617	314291.236	47.671	6875075.45		421.705	2178.198	4275.722	559387.6735		10043.913		1001.091	2665.909	1463.133	612.389	56592.811	5259336.078	25.669	1624.481	832.409	45375.458	2548.565	158403.399		31385.853	634.391	23663.151	10811986.37	11270758.34	11386.035	12279.66909	68565.566	2768.585	21169.591	41763.463	234.688	2141.528	368397.821			42196.169	2262.539	1650.056679	630.724	11774.737	158861.774		542.716	782138.097	217948.145	5559.172	3182.956	46941.267	161.348	388.702	2618.238		18.335		447994.2832		448220.1545	46335.23998	47.671	1811.498			51946.722	425.372		113.677	37451.071		146.68	773.737	95833.378				77.007	16959.875	13267.206	145858.592		2372.549	803.073		4883317.606	3993.363	4823557.132		80.674	122162.438		21407.946	69.673		22200872.41	124.678	9596.539	319795.403	4070.37	2445.889	15504.076
1/1/1991	1928.842		2493.56	4367.397	3971.361	749355.8621	57010.849	117021.304			289.693	261574.444	61638.603		337.364	110959.753	828.742	627.057	15940.449	58176.955	12335.788	1782.162			359.366	509.713	5797.527	219330.604	1206.443	5548.171	187.017	2148.862	205.352	426780.128	908900.9328	42705.882		31323.514	2584538.27	5636.179	1111.101	1265.115	57120.859	77.007	91.675	3336.97	36578.325	29655.029		275.025	4741.431		929973.202	381.368	58.672	60270.812	10043.913	81220.383	3074415.44	4947984.029			16486.832	78715.822	2646832.612		225634.177		2984.938	4109997.512	204140.5728	53699.548	674.728	390627.175	594.054		1477.801	566804.523		4044.701	1074.431	198.018	256.69	201.685	74062.399	113.677	550.05	5053.126		1122.102	13901726.63	28892.293	2698.912	61580.35224		997.424	66585.386	179730.671		737851.738		31422.523	228036.062	47421.644	1767.494	37022.032	423894.199	8173.743	9798.224	1099883.647		4840.44		462.042	22.002	73.34	261482.769		10190.593	720206.134	253.023	9501.197	286.026	42863.563	172.349	1040436.096	75930.83672			4176.713	2088654.975	7272726.469			10615.965		1092.766		24975.937			1074.431	172.349	1007901.092	326374.001	51.338	7176272.876		436.373	2075.522	4180.38	592034.7037		12207.443		1026.76	2750.25	1521.805	660.06	68591.235	5249673.533	1015.759	1789.496	821.408	45247.113	2005.849	165154.346		31741.552	960.754	24176.531	10886269.88	11361188.15	11771.07	9656.285237	68242.87	3245.295	20417.856	43930.66	234.688	2064.521	361628.539			43934.327	2233.203	1517.740813	638.058	17674.94	137530.835		487.711	830025.45	267768.007	5386.823	3424.978	47425.311	161.348	469.376	3230.627		3.667		457026.2331		457362.3219	48669.55759	47.671	2101.191			51525.017	326.363		143.013	43193.593		69.673	843.41	105235.566				95.342	21048.58	15489.408	148619.843		2434.888	828.742		5059105.627	4554.414	4822383.692		77.007	115440.827		21451.95	66.006		22476920.5	124.678	10109.919	332618.902	3755.008	2416.553	15823.105
1/1/1992	1723.49		1426.463	4418.735	2387.217	809684.3018	58136.618	121447.373	4052.035		289.693	268068.701	56688.153	57678.243	308.028	111968.178	905.749	630.724	17748.28	54458.617	11455.708	1793.163	4136.376	87487.286	355.699	407.037	6673.94	220705.729	979.089	5504.167	216.353	3274.631	216.353	440608.385	863633.505	42793.89		32474.952	2695982.067	4624.087	3795.345	1573.143	62049.307	77.007	102.676	3791.678	36207.958	31385.853		311.695	5276.813	138667.605	891975.748	392.369	58.672	54322.938	10923.993	81935.448	3232312.924	5177090.699	1663170.662	7591576.461	22302.694	81264.387	2578561.06		233921.597	22995.757	2966.603	3988390.548	219448.2491	47472.982	722.399	365819.92	605.055		2130.527	556192.225	15335.394	4096.039	1074.431	198.018	260.357	216.353	75499.863	121.011	484.044	6017.547		1052.429	14042743.13	33428.372	3076.613	63309.53416	16772.858	909.416	60388.156	202576.081		783634.233		31022.82	229073.823	61671.606	1818.832	43076.249	420535.227	8096.736	12266.115	1123000.415	261306.753	5540.837	10861.654	476.71	22.002	73.34	284280.508		21085.25	741702.088	278.692	11360.366	289.693	37260.387	205.352	1058652.767	81440.04948			5185.138	2269638.012	7562274.39		22148.68	10571.961	13538.564	1085.432		26039.367		20971.573	1045.095	253.023	1075686.799	328698.879	55.005	7464035.519	10777.313	443.707	2042.519	4888.111	615446.785		11078.007		1001.091	2940.934	1708.822	656.393	75298.178	5352118.512	1122.102	1771.161	784.738	64883.898	2394.551	162224.413	3164839.713	29655.029	1331.121	25129.951	10952899.96	11434707.09	12079.098	12210.97164	72789.95	4246.386	20388.52	48752.765	113.677	2053.52	354738.246			48195.381	2621.905	1420.449736	645.392	26802.103	123262.538	2081840.241	487.711	882584.561	285534.622	4756.099	3479.983	50267.236	161.348	293.36	3428.645		11.001		457011.5111		457384.4045	50479.13603	47.671	2112.192	44183.683	12478.801	51026.305	264.024		165.015	44436.706		88.008	836.076	115187.804	7220.323	28976.634		69.673	20986.241	15023.699	153108.251		2361.548	839.743	641680.996	5193717.166	5170.47	4911103.09	115712.185	84.341	105972.633		21477.619	66.006		22245298.12	128.345	14381.974	307822.648	3619.329	2456.89	16901.203
1/1/1993	1771.161		1375.125	5801.194	2343.213	886394.2107	65980.331	118609.115	2896.93		304.361	277478.223	57135.527	49365.154	326.363	107652.119	1133.103	627.057	17407.249	68077.855	15702.094	1701.488	2948.268	74451.101	377.701	480.377	8063.733	230738.641	1114.768	5273.146	187.017	3498.318	223.687	445665.178	857824.977	40751.371		34627.481	2878694.009	5892.869	3898.021	1543.807	64022.153	77.007	102.676	3953.026	32544.625	29380.004		333.697	5485.832	133035.093	877645.112	407.037	62.339	57065.854	11763.736	82294.814	3467824.511	5464334.224	1502544.382	7229270.28	24187.532	93156.468	2525847.935		219253.597	18782.374	3028.942	3933623.903	222004.724	50402.915	762.736	359861.045	667.394		3281.965	545561.592	9952.238	4664.424	1103.767	209.019	278.692	102.676	75712.549	124.678	502.379	5658.181		1052.429	14089354.65	35129.86	2849.259	65090.55451	16428.16	663.727	61909.961	218600.871		814297.687		31275.843	237768.28	66801.739	1976.513	45393.793	411917.777	8415.765	12101.1	1108248.074	221105.432	6347.577	8305.755	476.71	22.002	84.341	321951.599		33274.358	760891.499	278.692	11661.06	322.696	38947.207	227.354	1091647.227	76688.5401			5042.125	2224838.776	7737708.915		17495.257	10788.314	12108.434	1188.108		28217.565		15628.754	1070.764	216.353	1165823.191	330448.038	62.339	7638236.19	10340.94	454.708	2669.576	5342.819	644762.3358		9314.18		1078.098	2959.269	1774.828	693.063	91722.671	5479077.386	1151.438	1771.161	880.08	60061.793	2302.876	164802.314	3103618.886	31965.239	1466.8	26904.779	11058553.57	11548138.4	13457.89	13614.97576	78008.091	3942.025	23556.808	49482.498	110.01	1994.848	353242.11			46812.922	2951.935	1478.824382	616.056	30722.126	120699.305	1941203.457	495.045	918000.447	313818.193	2907.931	3593.66	54627.299	157.681	289.693	3890.687		11.001		469341.19		469596.0436	47944.18286	47.671	2156.196	42881.898	13164.53	51756.038	132.012		161.348	47117.283		99.009	865.412	130735.884	5170.47	28444.919		84.341	16820.529	16501.5	159136.799		2636.573	832.409	546111.642	5412893.902	4466.406	5032931.831	119965.905	102.676	124391.974		23006.758	66.006		22227571.84	128.345	9431.524	321104.522	3410.31	2500.894	16208.14
1/1/1994	1763.827		1320.12	3890.687	1928.842	914334.1038	73130.981	123350.546	2966.603		311.695	278204.289	57095.19	42672.879	333.697	112334.878	1265.115	645.392	18969.391	54344.94	15969.785	1686.82	3230.627	65914.325	374.034	473.043	8936.479	242154.012	748.068	5001.788	212.686	3494.651	234.688	456955.871	806288.959	41323.423		38103.797	3058241.33	5251.144	3817.347	2148.862	67571.809	77.007	110.01	5269.479	35848.592	32247.598		366.7	5636.179	126053.125	865558.68	403.37	69.673	61000.545	12475.134	86500.863	3679081.457	5777698.549	1324228.772	6782535.525	13637.573	85312.755	2513578.153	223.687	233404.55	18327.666	2948.268	3881603.841	242782.6418	57223.535	817.741	338093.733	586.72		3351.638	546606.687	6083.553	5071.461	1228.445	209.019	278.692	36.67	77909.082	143.013	506.046	6838.955		1393.46	14023171.58	31429.857	3336.97	68145.31914	16875.534	300.694	58892.02	221413.46		864931.623		32669.303	265824.497	75045.155	2009.516	48705.094	407378.031	8632.118	13633.906	1173883.707	199488.467	6556.596	6050.55	539.049	22.002	88.008	344037.94		38906.87	792101.336	300.694	12742.825	319.029	44132.345	264.024	1140114.771	80305.36067			5526.169	2167563.849	7916475.508		17359.578	10190.593	11316.362	1283.45		29640.361		12090.099	1316.453	220.02	1223194.719	348133.979	66.006	7815036.541	10469.285	462.042	2438.555	6244.901	689458.461		7961.057		1070.764	3120.617	1624.481	718.732	94010.879	5555904.703	1320.12	1723.49	872.746	46658.908	2541.231	165312.027	2892101.496	30575.446	1697.821	26387.732	11196880.14	11701862.71	15306.058	14117.32586	84839.712	4338.061	23230.445	54799.648	110.01	2181.865	333942.689			47568.324	3498.318	1537.199029	539.049	30223.414	115415.158	1701132.301	473.043	977717.542	309018.09	4444.404	3901.688	65367.942	154.014	348.365	4429.736		11.001		474111.1195		474325.3855	51929.88549	47.671	2163.53	40421.341	13340.546	54894.99	484.044		187.017	48532.745		102.676	832.409	145469.89	2354.214	34198.442		91.675	19853.138	15940.449	156848.591		2445.889	762.736	447010.967	5647171.918	4066.703	5098475.789	112397.217	121.011	129965.814		26230.051	66.006		22626105.07	121.011	11367.7	337576.686	2478.892	2420.22	17645.604
1/1/1995	1782.162	407.037	1268.782	11012.001	2086.523	876887.5997	70641.088	122547.473	3490.984		322.696	281940.962	59827.105	33479.71	322.696	112327.544	1327.454	627.057	22816.074	58004.606	16021.123	1683.153	3428.645	62118.98	377.701	465.709	9460.86	258347.484	828.742	5097.13	249.356	3523.987	234.688	467527.832	830124.459	39225.899		41745.128	3320285.15	7132.315	4363.73	1565.809	59614.419	80.674	113.677	4866.109	38309.149	25709.337		366.7	5551.838	123651.24	864110.215	399.703	80.674	57172.197	15885.444	95345.667	4009799.776	6144902.497	1291565.095	6724549.757	22812.407	95723.368	2557347.465	293.36	241611.296	16827.863	2145.195	3938578.02	245512.7247	52713.125	869.079	349116.735	689.396		3857.684	537970.902	2302.876	5427.16	1250.447	216.353	282.359	132.012	78781.828	154.014	506.046	7165.318		1474.134	14037230.02	31620.541	3879.686	73053.70118	17612.601	902.082	60369.821	224941.114		920046.633		32958.996	273528.864	77901.748	1947.177	51473.679	430483.798	9702.882	13556.899	1183755.271	166731.156	7554.02	4437.07	1551.141	22.002	95.342	374771.067		54821.65	790238.5	377.701	13626.572	333.697	46020.85	311.695	1146379.922	94940.17149			5903.87	2222261.275	8314620.348		16204.473	8316.756	9640.543	1243.113		30373.761		11191.684	1312.786	275.025	1195928.57	328291.842	66.006	8209377.842	10839.652	469.376	2126.86	6959.966	717856.7543		7924.387		1111.101	2966.603	1829.833	729.733	121132.011	5606003.257	1631.815	1730.824	920.417	34917.174	2779.586	168304.299	2757430.857	31140.164	2035.185	27146.801	11341018.91	11841285.72	15896.445	15551.38512	84484.013	2984.938	23883.171	60710.852	113.677	2060.854	344191.954			51924.72	3964.027	1618.923534	572.052	30824.802	127101.887	1634312.227	462.042	1037078.938	236253.809	4602.085	3494.651	47109.949	161.348	352.032	5280.48		11.001		487865.9999		488175.6175	55888.57949	47.671	2181.865	42115.495	14403.976	55155.347	454.708		187.017	43996.666	11.001	102.676	953.42	167585.567	2449.556	34620.147		95.342	20967.906	15735.097	171974.966		3553.323	993.757	445943.87	5986908.384	4591.084	5138009.716	101850.925	128.345	133350.455		29090.311	66.006		23114109.43	132.012	11250.356	353458.463	2966.603	2170.864	15130.042
1/1/1996	1800.497	425.372	1199.109	10491.287	2016.85	869025.2767	41059.399	129217.746	2607.237		322.696	302241.474	63226.414	31510.531	319.029	118059.065	1265.115	707.731	24029.851	56559.808	15621.42	1668.485	4257.387	60157.135	308.028	476.71	10014.577	284782.887	850.744	5170.47	304.361	3138.952	234.688	479463.917	845346.176	39885.959		48499.742	3463089.131	8379.095	4602.085	1716.156	60527.502	66.006	139.346	4748.765	39585.265	26996.454		388.702	5764.524	125470.072	889614.2	407.037	73.34	72181.228	17326.575	97131.496	4215759.175	6438100.601	1244075.785	6773406.735	23890.505	102030.608	2624387.559	341.031	233305.541	18811.71	3744.007	4048646.692	241857.467	61282.904	894.748	375280.78	608.722		3534.988	551124.431	4066.703	5757.19	1272.449	216.353	286.026	117.344	80241.294	157.681	517.047	6651.938		1529.139	14349049.63	29365.336	3960.36	77796.72897	18518.35	1034.094	62060.308	253290.691		1002224.103		34909.84	276726.488	69500.651	2211.201	53435.524	425830.375	10197.927	14187.623	1205408.906	140691.789	9328.848	5588.508	1617.147	36.67	102.676	403780.704		50153.559	836783.731	506.046	13806.255	344.698	44158.014	330.03	1198796.965	102414.779			7062.642	2344381.847	8639621.758		15731.43	8437.767	9493.863	1415.462		31195.169		11521.714	1411.795	319.029	1193694.602	341482.041	66.006	8529175.336	11741.734	487.711	2247.871	7256.993	725488.337		8041.731		1041.428	2973.937	1950.844	711.398	125374.73	5740637.162	1749.159	1763.827	1015.759	40421.341	2874.928	175150.588	2739602.567	31330.848	2486.226	28767.615	11669362.09	12199049.24	15104.373	15001.80552	94447.252	4624.087	24363.548	62162.984	117.344	2189.199	355743.004			50732.945	3751.341	1665.623252	579.386	31825.893	126691.183	1615804.878	480.377	1132072.573	258750.854	4268.388	3740.34	55305.694	161.348	385.035	4895.445				503026.5093		503328.4451	56783.72277	47.671	2130.527	41312.422	14954.026	55910.749	341.031		194.351	44249.689	11.001	106.343	1059.763	186965.662	2827.257	31363.851		77.007	21781.98	16758.19	188205.108		3461.648	1114.768	412335.815	6184507.123	5441.828	5260696.535	104241.809	132.012	122804.163		34667.818	84.341		23666825.33	132.012	14935.691	358639.934	3248.962	1870.17	14994.363
1/1/1997	1837.167	458.375	1114.768	7381.671	1543.807	836526.2068	41646.119	134677.909	3278.298		337.364	305838.801	62705.7	29809.043	304.361	115341.818	1217.444	806.74	25063.945	51616.692	17319.241	1364.124	8393.763	59519.077	388.702	476.71	11026.669	300547.32	902.082	5361.154	396.036	3212.292	245.689	494601.293	822273.412	41466.436		56394.793	3469510.048	8173.743	3215.959	2343.213	64909.567	66.006	143.013	4987.12	37392.399	24649.574		407.037	5885.535	127552.928	862276.715	366.7	80.674	61557.929	18001.303	88195.017	4273719.041	6554233.419	1144399.331	6517534.959	18276.328	108202.169	2590874.846	528.048	252073.247	18353.335	4272.055	3954910.838	245767.3943	59933.448	737.067	351507.619	594.054	77.007	3545.989	527021.24	4437.07	6395.248	1279.783	216.353	264.024	293.36	83717.61	172.349	524.381	7598.024		1598.812	14372270.16	30854.138	4158.378	80771.73317	19295.754	1367.791	60890.535	278658.997		1043939.895		36424.311	269979.208	68308.876	2104.858	56259.114	430487.465	10630.633	14418.644	1201378.873	129580.779	8265.418	5482.165	1540.14	29.336	102.676	430032.757		54920.659	876178.312	638.058	15654.423	355.699	44975.755	311.695	1261635.779	103445.8877			7616.359	2364593.715	8684785.27		15339.061	7939.055	8364.427	1499.803		31862.563		7099.312	1701.488	366.7	1156428.787	359046.971	66.006	8573808.09	10634.3	524.381	2522.896	7499.015	715747.062		7711.701		1125.769	2959.269	1998.515	759.069	124821.013	5870313.283	1796.83	1826.166	1012.092	40190.32	3142.619	167860.592	2663375.051	34466.133	2783.253	30971.482	11766189.22	12323771.24	15485.741	16770.76484	94711.276	5647.18	27407.158	71158.135	117.344	2577.901	349505.437			53233.839	4195.048	1517.740813	597.721	36288.632	114447.07	1528849.307	498.712	1175992.232	216239.323	5419.826	3263.63	69240.294	161.348	392.369	5760.857				512959.3836		513651.056	55919.4465	47.671	2141.528	41048.398	15859.775	52148.407	1202.776		407.037	40967.724	11.001	113.677	986.423	193096.886	2152.529	30157.408		99.009	19229.748	16945.207	198535.047		2882.262	1147.771	341196.015	6208910.853	5555.505	5375235.28	102646.664	132.012	133988.513		45100.433	88.008	396.036	24055520	132.012	15474.74	371327.754	2926.266	2390.884	14407.643
1/1/1998	1712.489	484.044	1056.096	7308.331	1752.826	906453.7955	81495.408	137673.848	3406.643		333.697	316964.479	63717.792	31675.546	293.36	118374.427	1213.777	861.745	24048.186	48998.454	18404.673	1679.486	10593.963	57597.569	370.367	462.042	11455.708	312289.054	1140.437	5570.173	385.035	3832.015	249.356	506456.704	775152.462	41704.791		57641.573	3324344.519	6912.295	3208.625	777.404	65976.664	73.34	154.014	5317.15	37216.383	24499.227		425.372	6391.581	122470.466	855364.42	392.369	77.007	59552.08	18397.339	107080.067	4025186.229	6202365.023	1131076.089	6503574.771	22229.354	122243.112	2643554.968	590.387	261541.441	16508.834	5023.79	3966648.905	258330.1181	56988.847	704.064	381877.713	630.724	80.674	1631.815	531861.68	4961.451	6402.582	1243.113	234.688	172.349	168.682	87751.31	176.016	531.715	8753.129		1657.484	14380554.28	39233.233	4649.756	77283.66993	20417.856	1232.112	59163.378	210210.775		1071911.771		38565.839	309230.776	72371.912	2101.191	57472.891	440153.677	9728.551	14543.322	1158779.334	125063.035	10036.579	5823.196	1950.844	33.003	102.676	364833.497		51745.037	910996.477	718.732	16655.514	388.702	45474.467	308.028	1336531.228	97527.24928	110587.0774		7825.378	2350822.845	8572776.881		16197.139	7356.002	8071.067	1565.809		32038.579		6270.57	1738.158	333.697	1269020.355	374063.336	69.673	8462289.459	12625.481	762.736	2145.195	8078.401	801114.822		7708.034		1133.103	1063.43	2170.864	828.742	114186.713	5917837.603	1906.84	1804.164	1074.431	40182.986	3421.311	168821.346	2693195.125	36618.662	2251.538	29952.056	11745639.36	12320316.93	16560.172	15396.81586	97663.211	5947.874	27806.861	69240.294	117.344	2863.927	325420.581		64927.902	58055.944	4503.076	1480.812813	594.054	32401.612	102232.293	1498343.534	487.711	1205474.912	207680.545	4697.427	3428.645	57293.208	161.348	366.7	5812.195				509858.1195		510450.5316	54463.09051	47.671	2163.53	40480.013	15192.381	52977.149	1213.777		432.706	50281.904	14.668	113.677	1166.106	171065.55	2497.227	26490.408		88.008	19317.756	18001.303	200614.236		2555.899	1349.456	328636.54	6111130.148	5687.517	5410918.857	118477.103	161.348	167336.211		47513.319	84.341	601.388	24238870	132.012	12200.109	372218.835	2533.897	2313.877	14253.629
1/1/1999	1749.159	513.38	832.409	9156.499	2984.938	920061.4254	78374.791	145488.225	3058.278		348.365	325380.244	61917.295	28576.931	286.026	115085.128	1562.142	931.418	25236.294	43981.998	18019.638	1675.819	10377.61	55819.074	601.388	495.045	11243.022	320173.104	1210.11	4231.718	385.035	3545.989	264.024	515462.856	730888.105	40700.033		61513.925	3318055.614	6266.903	3080.28	821.408	56512.137	80.674	172.349	5522.502	41118.071	25331.636		421.705	6475.922	111938.842	822460.429	421.705	80.674	55148.013	18562.354	92118.707	4063107.885	6328029.837	1103278.027	6459041.255	21272.267	125393.065	2614908.364	619.723	282355.333	15287.723	5064.127	3892597.507	263480.7974	55423.038	803.073	373461.948	638.058	117.344	1437.464	530871.59	4345.395	6549.262	1272.449	256.69	194.351	473.043	86636.542	194.351	542.716	8929.145		1679.486	14601667.54	42753.553	4741.431	78080.94153	20491.196	1331.121	58796.678	241988.997		1144390.026		40138.982	382713.789	72283.904	2068.188	56090.432	441998.178	9772.555	14568.991	1197873.221	116493.256	10172.258	4561.748	1895.839	29.336	102.676	399864.348		54022.244	920046.633	957.087	16494.166	407.037	44620.056	319.029	1368480.556	106029.2431	120326.7824		8617.45	2473459.319	8745047.692		13692.578	7686.032	6827.954	1532.806		33153.347		4503.076	1925.175	465.709	1354450.454	382607.446	66.006	8624823.068	11723.399	795.739	2346.88	8969.482	867021.813		7554.02		1188.108	1133.103	2427.554	997.424	107934.478	6026388.137	1664.818	2035.185	1059.763	44788.738	3626.663	163907.566	2769809.717	40978.725	3219.626	32716.974	11892220.35	12471599.01	20707.549	15594.32102	100384.125	5669.182	29358.002	69159.62	117.344	2445.889	315714.032		71095.796	64689.547	4503.076	1643.296015	583.053	31407.855	89639.815	1533968.439	509.713	1283530.674	226459.252	5093.463	3700.003	50069.218	165.015	352.032	5698.518				517256.2715		518227.438	58909.21434	47.671	2152.529	39240.567	15276.722	51106.979	1239.446		506.046	52379.428	14.668	121.011	1536.473	182810.951	2519.229	34759.493		110.01	22816.074	18331.333	196771.22		2537.564	1408.128	332549.229	6150852.523	6725.278	5510430.236	118319.422	165.015	173122.737		47693.002	84.341	649.059	24191199	139.346	13894.263	371034.394	2247.871	1807.831	15834.106
1/1/2000	2321.211	524.381	781.071	9541.534	3021.608	1045912.741	112562.232	141076.824	3465.315		344.698	329479.95	62188.653	29508.349	289.693	114894.444	1598.812	1041.428	27869.2	43530.957	18643.028	1668.485	13787.92	53468.527	689.396	495.045	10223.596	327983.814	1188.108	6105.555	399.703	4275.722	267.691	534483.585	715838.737	39049.883		58815.013	3405179.867	6791.284	3432.312	1048.762	57923.932	84.341	187.017	5474.831	42713.216	26083.371		454.708	6849.956	123684.243	829977.779	363.033	102.676	51330.666	19790.799	87930.993	4213074.297	6562611.252	1128006.481	6516397.98	20942.237	141326.18	2630782.807	608.722	294434.431	15181.38	5819.529	3905197.319	267442.8585	52427.099	865.412	364063.427	689.396	135.679	1052.429	541799.25	4536.079	6288.905	1279.783	275.025	146.68	454.708	91616.328	190.684	531.715	9915.568		1609.813	15016616.01	40465.345	5031.124	79280.54	19644.119	1367.791	55811.74	263418.945		1186663.202		41235.415	372702.879	72445.252	2163.53	60263.478	450564.29	10318.938	15507.743	1219453.516	127769.281	10417.947	4528.745	1976.513	33.003	102.676	447561.017		53560.202	932041.39	971.755	15284.056	436.373	47113.616	330.03	1352507.771	112059.5539	124373.639		10238.264	2602271.732	9023526.457		12200.109	8239.749	6241.234	1635.482		33905.082		3512.986	1873.837	498.712	1473635.288	382508.437	77.007	8899258.245	12064.43	821.408	2064.521	10087.917	872980.688		7506.349		1349.456	1173.44	2691.578	905.749	126603.175	6236807.931	1642.816	2299.209	795.739	79181.531	3762.342	165356.031	2890706.625	38730.854	3234.294	32896.657	12189408.69	12788068.45	21895.657	16234.06602	106449.343	5790.193	30296.754	73306.997	117.344	2665.909	299278.538		76698.972	62966.057	3689.002	1720.844815	630.724	34730.157	89984.513	1558111.967	528.048	1336133.789	296935.325	5533.503	3938.358	49005.788	165.015	425.372	5742.522		517.047		550435.7507		551439.3164	61240.15448	47.671	2126.86	35885.262	14396.642	49350.486	1188.108		557.384	51048.307	14.668	176.016	1356.79	188355.455	2236.87	35364.548		95.342	23894.172	19922.811	216151.315		2651.241	1532.806	320774.492	6296350.183	5306.149	5701829.301	121058.671	146.68	152422.522		53644.543	80.674	792.072	24799921	139.346	14638.664	368610.507	1646.483	1822.499	13886.929
1/1/2001	2357.881	524.381	645.392	9732.218	3223.293	1029730.27	101414.552	132631.723	3542.322		344.698	324877.865	65785.98	28771.282	205.352	114315.058	1815.165	997.424	32456.617	46453.556	13927.266	1569.476	13362.548	52595.781	711.398	495.045	9823.893	337433.673	1221.111	5753.523	388.702	4334.394	245.689	527926.989	734507.434	42962.572		53549.201	3487566.356	7726.369	3421.311	766.403	56273.782	88.008	209.019	5760.857	44521.047	25452.647		454.708	6846.289	123548.564	853662.932	326.363	113.677	52918.477	19816.468	84293.329	4359013.436	6697631.587	1139396.442	6611124.148	23446.798	125451.737	2696931.82	630.724	297830.073	15595.751	4308.725	3991459.827	280973.1722	57051.186	1114.768	381155.314	762.736	176.016	1782.162	545865.953	3769.676	6919.629	1298.118	282.359	150.347	3094.948	93805.527	194.351	539.049	10626.966		1595.145	14978580.35	37971.785	5713.186	81777.767	20714.883	1569.476	56955.844	294907.474		1203843.097		44026.002	398826.587	85342.091	2101.191	63600.448	450347.937	10626.966	16002.788	1202181.946	147908.445	9369.185	3780.677	2251.538	25.669	183.35	450193.923		57641.573	955517.524	902.082	16204.473	502.379	48100.039	363.033	1384295.492	120959.1092	125649.755		10443.616	2658924.93	9254630.064		12918.841	8800.8	6853.623	1686.82		37715.095		3714.671	1741.825	575.719	1486400.115	395636.297	80.674	9129096.278	11998.424	828.742	2486.226	8723.793	899467.429		7884.05		1580.477	1283.45	2863.927	905.749	136716.761	6129826.873	2016.85	1906.84	759.069	83350.91	3964.027	168065.944	2898474.72	41129.072	3454.314	34510.137	12143952.56	12734141.54	20285.844	21008.53876	108282.843	7007.637	27165.136	71051.792	183.35	3208.625	301273.386		79474.891	62863.381	3821.014	2086.432018	737.067	30362.76	95672.03	1558001.957	531.715	1360090.3	297214.017	6369.579	4330.727	49541.17	172.349	568.385	5947.874		502.379		549829.3132		553556.2929	67805.31479	51.338	2273.54	39357.911	15163.045	51125.314	1144.104		634.391	48785.768	14.668	172.349	1162.439	202132.374	2291.875	39229.566		88.008	25144.619	20817.559	194552.685		3127.951	1620.814	321650.905	6469541.509	5089.796	5601404.839	123200.199	179.683	172587.355		61139.891	88.008	1349.456	25408643	143.013	16252.144	362743.307	1664.818	1906.84	12563.142
